"Requirement ID","Source Section","Source Title","Source Line","Source Form","Source Statement","Normalized Atomic Requirement","Disposition","Review Method","Atomicity Status","Horizon","Implementation Phase","Epic IDs","Story IDs","Acceptance Criteria IDs","Test IDs","Implementation Evidence","Notes"
"MSR-062-A0B935EEF8","62","APPROVAL CONTROLS","1565","contextual_prose","Examples:","The following approval cases are required examples.","parent_context","curated_review","context_only","Cross-horizon","Cross-cutting","","","","","","Retained as context; delivery coverage is carried by child candidates."
"MSR-062-BC82DFEC91","62","APPROVAL CONTROLS","1566","bullet","Discount > 20% → approval","A discount above 20 percent must require configured approval.","accepted","curated_review","validated_atomic","Cross-horizon","Phase 1","SUB-E002;SUB-E005","US-BL-002-03;US-BL-005-06","AC-BL-002-03-REQ-062-BC82DFEC91;AC-BL-005-06-REQ-062-BC82DFEC91","TC-002-03-02;TC-005-06-01","","No implementation evidence inferred."
"MSR-062-2876276E95","62","APPROVAL CONTROLS","1567","bullet","Refund > $10,000 → approval","A refund above 10,000 dollars must require configured approval.","accepted","curated_review","validated_atomic","Cross-horizon","Phase 3","SUB-E002;SUB-E009","US-BL-002-03;US-BL-009-06","AC-BL-002-03-REQ-062-2876276E95;AC-BL-009-06-REQ-062-2876276E95","TC-002-03-02;TC-009-06-01","","No implementation evidence inferred."
"MSR-062-B080DE07A3","62","APPROVAL CONTROLS","1568","bullet","Pricing activation → Product + Finance approval","Pricing activation must require Product and Finance approval.","accepted","curated_review","validated_atomic","Cross-horizon","Phase 1","SUB-E002;SUB-E005","US-BL-002-03;US-BL-005-06","AC-BL-002-03-REQ-062-B080DE07A3;AC-BL-005-06-REQ-062-B080DE07A3","TC-002-03-02;TC-005-06-01;TC-005-06-02","","No implementation evidence inferred."
"MSR-062-58A24733E1","62","APPROVAL CONTROLS","1569","bullet","Write-off > threshold → Controller approval.","A write-off above the configured threshold must require Controller approval.","accepted","curated_review","validated_atomic","Cross-horizon","Phase 2","SUB-E002;SUB-E008","US-BL-002-03;US-BL-008-04","AC-BL-002-03-REQ-062-58A24733E1;AC-BL-008-04-REQ-062-58A24733E1","TC-002-03-02;TC-008-04-02","","No implementation evidence inferred."
"MSR-063-FC6335814A","63","SUBSCRIBER UX DESIGN LANGUAGE","1575","contextual_prose","Visual style:","Product and implementation decisions must conform to this master-specification constraint: Visual style:.","parent_context","deterministic_source_normalization","context_only","Cross-horizon","Phase 5","","","","","","Retained as context; delivery coverage is carried by child candidates."
"MSR-063-4501E51030","63","SUBSCRIBER UX DESIGN LANGUAGE","1576","bullet","premium","The platform must support premium within subscriber ux design language.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E010","US-MSR-063-01","AC-MSR-063-01-01","TC-MSR-063-4501E51030","","No implementation evidence inferred."
"MSR-063-2CA9AC9A5F","63","SUBSCRIBER UX DESIGN LANGUAGE","1577","bullet","modern","The platform must support modern within subscriber ux design language.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E010","US-MSR-063-01","AC-MSR-063-01-02","TC-MSR-063-2CA9AC9A5F","","No implementation evidence inferred."
"MSR-063-12AC151E5D","63","SUBSCRIBER UX DESIGN LANGUAGE","1578","bullet","calm","The platform must support calm within subscriber ux design language.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E010","US-MSR-063-01","AC-MSR-063-01-03","TC-MSR-063-12AC151E5D","","No implementation evidence inferred."
"MSR-063-BB1353FD18","63","SUBSCRIBER UX DESIGN LANGUAGE","1579","bullet","minimal","The platform must support minimal within subscriber ux design language.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E010","US-MSR-063-01","AC-MSR-063-01-04","TC-MSR-063-BB1353FD18","","No implementation evidence inferred."
"MSR-063-B8AACC8A0F","63","SUBSCRIBER UX DESIGN LANGUAGE","1580","bullet","highly legible","The platform must support highly legible within subscriber ux design language.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E010","US-MSR-063-01","AC-MSR-063-01-05","TC-MSR-063-B8AACC8A0F","","No implementation evidence inferred."
"MSR-063-24A2725470","63","SUBSCRIBER UX DESIGN LANGUAGE","1581","bullet","fintech-quality","The platform must support fintech-quality within subscriber ux design language.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E010","US-MSR-063-01","AC-MSR-063-01-06","TC-MSR-063-24A2725470","","No implementation evidence inferred."
"MSR-063-50E86FB95B","63","SUBSCRIBER UX DESIGN LANGUAGE","1582","bullet","responsive","The platform must support responsive within subscriber ux design language.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E010","US-MSR-063-01","AC-MSR-063-01-07","TC-MSR-063-50E86FB95B","","No implementation evidence inferred."
"MSR-063-947BDFFA1A","63","SUBSCRIBER UX DESIGN LANGUAGE","1583","bullet","accessible.","The platform must support accessible. within subscriber ux design language.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E010","US-MSR-063-01","AC-MSR-063-01-08","TC-MSR-063-947BDFFA1A","","No implementation evidence inferred."
"MSR-063-A49255D0BC","63","SUBSCRIBER UX DESIGN LANGUAGE","1585","contextual_prose","Avoid the appearance of traditional ERP screens.","Product and implementation decisions must conform to this master-specification constraint: Avoid the appearance of traditional ERP screens.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E010","US-MSR-063-01","AC-MSR-063-01-09","TC-MSR-063-A49255D0BC","","No implementation evidence inferred."
"MSR-063-49F1F655D8","63","SUBSCRIBER UX DESIGN LANGUAGE","1587","normative_prose","Use progressive disclosure.","Use progressive disclosure.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E010","US-MSR-063-01","AC-MSR-063-01-10","TC-MSR-063-49F1F655D8","","No implementation evidence inferred."
"MSR-063-B33A494E02","63","SUBSCRIBER UX DESIGN LANGUAGE","1589","normative_prose","Complexity should appear only when needed.","Complexity should appear only when needed.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E010","US-MSR-063-02","AC-MSR-063-02-01","TC-MSR-063-B33A494E02","","No implementation evidence inferred."
"MSR-064-27C5266C7A","64","ADMIN EXPERIENCE","1595","contextual_prose","Main navigation:","Product and implementation decisions must conform to this master-specification constraint: Main navigation:.","parent_context","deterministic_source_normalization","context_only","Cross-horizon","Phase 5","","","","","","Retained as context; delivery coverage is carried by child candidates."
"MSR-064-D0B5D86F18","64","ADMIN EXPERIENCE","1597","contextual_prose","Home Customers Catalog Pricing Subscriptions Usage Billing Payments Collections Revenue Analytics Workflows Integrations Developers Settings.","Product and implementation decisions must conform to this master-specification constraint: Home Customers Catalog Pricing Subscriptions Usage Billing Payments Collections Revenue Analytics Workflows Integrations Developers Settings.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E001","US-MSR-064-01","AC-MSR-064-01-01","TC-MSR-064-D0B5D86F18","","No implementation evidence inferred."
"MSR-064-242C90D5E9","64","ADMIN EXPERIENCE","1613","contextual_prose","Global command/search bar:","Product and implementation decisions must conform to this master-specification constraint: Global command/search bar:.","parent_context","deterministic_source_normalization","context_only","Cross-horizon","Phase 5","","","","","","Retained as context; delivery coverage is carried by child candidates."
"MSR-064-04B7DBE8CB","64","ADMIN EXPERIENCE","1615","contextual_prose","""Search customers, invoices, payments, subscriptions…""","Product and implementation decisions must conform to this master-specification constraint: ""Search customers, invoices, payments, subscriptions…"".","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E001","US-MSR-064-01","AC-MSR-064-01-02","TC-MSR-064-04B7DBE8CB","","No implementation evidence inferred."
"MSR-064-2F7D0210F1","64","ADMIN EXPERIENCE","1617","normative_prose","Support keyboard-first navigation.","Support keyboard-first navigation.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E001","US-MSR-064-01","AC-MSR-064-01-03","TC-MSR-064-2F7D0210F1","","No implementation evidence inferred."
"MSR-065-41E5D61D87","65","REVENUE COMMAND CENTER","1623","normative_prose","Homepage should answer:","Homepage should answer:.","parent_context","deterministic_source_normalization","context_only","Cross-horizon","Phase 5","","","","","","Retained as context; delivery coverage is carried by child candidates."
"MSR-065-92B42FCB5E","65","REVENUE COMMAND CENTER","1625","contextual_prose","How much recurring revenue do we have?","Product and implementation decisions must conform to this master-specification constraint: How much recurring revenue do we have?","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E014","US-MSR-065-01","AC-MSR-065-01-01","TC-MSR-065-92B42FCB5E","","No implementation evidence inferred."
"MSR-065-BB95151C84","65","REVENUE COMMAND CENTER","1627","contextual_prose","How much are we expected to collect?","Product and implementation decisions must conform to this master-specification constraint: How much are we expected to collect?","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E014","US-MSR-065-01","AC-MSR-065-01-02","TC-MSR-065-BB95151C84","","No implementation evidence inferred."
"MSR-065-6B49AF43A4","65","REVENUE COMMAND CENTER","1629","contextual_prose","How much is overdue?","Product and implementation decisions must conform to this master-specification constraint: How much is overdue?","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E014","US-MSR-065-01","AC-MSR-065-01-03","TC-MSR-065-6B49AF43A4","","No implementation evidence inferred."
"MSR-065-1565A92422","65","REVENUE COMMAND CENTER","1631","contextual_prose","How much is at risk?","Product and implementation decisions must conform to this master-specification constraint: How much is at risk?","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E014","US-MSR-065-01","AC-MSR-065-01-04","TC-MSR-065-1565A92422","","No implementation evidence inferred."
"MSR-065-DA023B9B83","65","REVENUE COMMAND CENTER","1633","contextual_prose","Where are payments failing?","Product and implementation decisions must conform to this master-specification constraint: Where are payments failing?","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E014","US-MSR-065-01","AC-MSR-065-01-05","TC-MSR-065-DA023B9B83","","No implementation evidence inferred."
"MSR-065-10535B3E71","65","REVENUE COMMAND CENTER","1635","contextual_prose","Where is revenue leaking?","Product and implementation decisions must conform to this master-specification constraint: Where is revenue leaking?","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E014","US-MSR-065-01","AC-MSR-065-01-06","TC-MSR-065-10535B3E71","","No implementation evidence inferred."
"MSR-065-31D4CAA98D","65","REVENUE COMMAND CENTER","1637","contextual_prose","Which subscriptions are renewing?","Product and implementation decisions must conform to this master-specification constraint: Which subscriptions are renewing?","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E014","US-MSR-065-01","AC-MSR-065-01-07","TC-MSR-065-31D4CAA98D","","No implementation evidence inferred."
"MSR-065-DDAFE26984","65","REVENUE COMMAND CENTER","1639","contextual_prose","What changed since yesterday?","Product and implementation decisions must conform to this master-specification constraint: What changed since yesterday?","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E014","US-MSR-065-01","AC-MSR-065-01-08","TC-MSR-065-DDAFE26984","","No implementation evidence inferred."
"MSR-065-36D70824F0","65","REVENUE COMMAND CENTER","1641","contextual_prose","Suggested KPI cards:","Product and implementation decisions must conform to this master-specification constraint: Suggested KPI cards:.","parent_context","deterministic_source_normalization","context_only","Cross-horizon","Phase 5","","","","","","Retained as context; delivery coverage is carried by child candidates."
"MSR-065-1DF49BF64B","65","REVENUE COMMAND CENTER","1642","bullet","ARR","The platform must support ARR within revenue command center.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E014","US-MSR-065-01","AC-MSR-065-01-09","TC-MSR-065-1DF49BF64B","","No implementation evidence inferred."
"MSR-065-6A5F288F8F","65","REVENUE COMMAND CENTER","1643","bullet","MRR","The platform must support MRR within revenue command center.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E014","US-MSR-065-01","AC-MSR-065-01-10","TC-MSR-065-6A5F288F8F","","No implementation evidence inferred."
"MSR-065-7FD3684093","65","REVENUE COMMAND CENTER","1644","bullet","NRR","The platform must support NRR within revenue command center.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 5","SUB-E014","US-MSR-065-02","AC-MSR-065-02-01","TC-MSR-065-7FD3684093","","No implementation evidence inferred."
