"Issue ID","Issue Type","Summary","Description","Epic Name","Epic Link","Parent","External ID","Labels","Priority","Status","Implementation Status","Progress","Acceptance Criteria","Requirement IDs","Test IDs","Implementation Phase","Source"
AC-MSR-052-01-02 | The platform must support fields within no-code customization. | Requirements: MSR-052-30753A6113 | Tests: TC-MSR-052-30753A6113
AC-MSR-052-01-03 | The platform must support forms within no-code customization. | Requirements: MSR-052-A9A91C2DA9 | Tests: TC-MSR-052-A9A91C2DA9
AC-MSR-052-01-04 | The platform must support layouts within no-code customization. | Requirements: MSR-052-B08C10FAF3 | Tests: TC-MSR-052-B08C10FAF3
AC-MSR-052-01-05 | The platform must support validation rules within no-code customization. | Requirements: MSR-052-BE5161AFA6 | Tests: TC-MSR-052-BE5161AFA6
AC-MSR-052-01-06 | The platform must support business rules within no-code customization. | Requirements: MSR-052-0D18CFA813 | Tests: TC-MSR-052-0D18CFA813
AC-MSR-052-01-07 | The platform must support workflows within no-code customization. | Requirements: MSR-052-F1771B16F1 | Tests: TC-MSR-052-F1771B16F1
AC-MSR-052-01-08 | The platform must support notifications within no-code customization. | Requirements: MSR-052-2BC70554C0 | Tests: TC-MSR-052-2BC70554C0
AC-MSR-052-01-09 | The platform must support roles within no-code customization. | Requirements: MSR-052-8E8D974CB7 | Tests: TC-MSR-052-8E8D974CB7
AC-MSR-052-01-10 | The platform must support dashboards. within no-code customization. | Requirements: MSR-052-141C97A2B5 | Tests: TC-MSR-052-141C97A2B5","MSR-052-1B6EAAAC37;MSR-052-30753A6113;MSR-052-A9A91C2DA9;MSR-052-B08C10FAF3;MSR-052-BE5161AFA6;MSR-052-0D18CFA813;MSR-052-F1771B16F1;MSR-052-2BC70554C0;MSR-052-8E8D974CB7;MSR-052-141C97A2B5","TC-MSR-052-1B6EAAAC37;TC-MSR-052-30753A6113;TC-MSR-052-A9A91C2DA9;TC-MSR-052-B08C10FAF3;TC-MSR-052-BE5161AFA6;TC-MSR-052-0D18CFA813;TC-MSR-052-F1771B16F1;TC-MSR-052-2BC70554C0;TC-MSR-052-8E8D974CB7;TC-MSR-052-141C97A2B5","Phase 5","Master specification §52"
"209","Story","NO-CODE CUSTOMIZATION: requirement set 02","As a Integration Administrator, I want the no-code customization requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E016","16","US-MSR-052-02","sintius phase-5 master-specification","Medium","To Do","not_started","0","AC-MSR-052-02-01 | Product and implementation decisions must conform to this master-specification constraint: Avoid requiring custom source-code forks. | Requirements: MSR-052-BE0B84FCB2 | Tests: TC-MSR-052-BE0B84FCB2","MSR-052-BE0B84FCB2","TC-MSR-052-BE0B84FCB2","Phase 5","Master specification §52"
"210","Story","LOW-CODE EXTENSIBILITY: requirement set 01","As a Integration Administrator, I want the low-code extensibility requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E016","16","US-MSR-053-01","sintius phase-5 master-specification","Medium","To Do","not_started","0","AC-MSR-053-01-01 | Provide sandboxed extension framework. | Requirements: MSR-053-330CF3E989 | Tests: TC-MSR-053-330CF3E989
AC-MSR-053-01-02 | The platform must support serverless functions within low-code extensibility. | Requirements: MSR-053-B18CBACF6F | Tests: TC-MSR-053-B18CBACF6F
AC-MSR-053-01-03 | The platform must support custom calculators within low-code extensibility. | Requirements: MSR-053-3A69EB06C4 | Tests: TC-MSR-053-3A69EB06C4
AC-MSR-053-01-04 | The platform must support custom UI widgets within low-code extensibility. | Requirements: MSR-053-EB346396FA | Tests: TC-MSR-053-EB346396FA
AC-MSR-053-01-05 | The platform must support workflow extensions within low-code extensibility. | Requirements: MSR-053-45610F2EBE | Tests: TC-MSR-053-45610F2EBE
AC-MSR-053-01-06 | The platform must support external service connectors. within low-code extensibility. | Requirements: MSR-053-59D4D07F72 | Tests: TC-MSR-053-59D4D07F72
AC-MSR-053-01-07 | The platform must support versioning within low-code extensibility. | Requirements: MSR-053-5893EF2114 | Tests: TC-MSR-053-5893EF2114
AC-MSR-053-01-08 | The platform must support permissions within low-code extensibility. | Requirements: MSR-053-2332A7DC8D | Tests: TC-MSR-053-2332A7DC8D
AC-MSR-053-01-09 | The platform must support observability within low-code extensibility. | Requirements: MSR-053-E0C8CD31DC | Tests: TC-MSR-053-E0C8CD31DC
AC-MSR-053-01-10 | The platform must support rollback. within low-code extensibility. | Requirements: MSR-053-191C2A31B8 | Tests: TC-MSR-053-191C2A31B8","MSR-053-330CF3E989;MSR-053-B18CBACF6F;MSR-053-3A69EB06C4;MSR-053-EB346396FA;MSR-053-45610F2EBE;MSR-053-59D4D07F72;MSR-053-5893EF2114;MSR-053-2332A7DC8D;MSR-053-E0C8CD31DC;MSR-053-191C2A31B8","TC-MSR-053-330CF3E989;TC-MSR-053-B18CBACF6F;TC-MSR-053-3A69EB06C4;TC-MSR-053-EB346396FA;TC-MSR-053-45610F2EBE;TC-MSR-053-59D4D07F72;TC-MSR-053-5893EF2114;TC-MSR-053-2332A7DC8D;TC-MSR-053-E0C8CD31DC;TC-MSR-053-191C2A31B8","Phase 5","Master specification §53"
"211","Story","API-FIRST DESIGN: requirement set 01","As a Platform Product Owner, I want the api-first design requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E001","1","US-MSR-054-01","sintius phase-5 master-specification","Medium","To Do","not_started","0","AC-MSR-054-01-01 | Every major operation available through UI must have an API. | Requirements: MSR-054-9D4B3C3DC6 | Tests: TC-MSR-054-9D4B3C3DC6
AC-MSR-054-01-02 | Use REST and optionally GraphQL where appropriate. | Requirements: MSR-054-49CCB229F7 | Tests: TC-MSR-054-49CCB229F7
AC-MSR-054-01-03 | The platform must support webhooks within api-first design. | Requirements: MSR-054-E4497A514B | Tests: TC-MSR-054-E4497A514B
AC-MSR-054-01-04 | The platform must support idempotency keys within api-first design. | Requirements: MSR-054-FCD5D2E33A | Tests: TC-MSR-054-FCD5D2E33A
AC-MSR-054-01-05 | The platform must support API versioning. within api-first design. | Requirements: MSR-054-DB97E325E7 | Tests: TC-MSR-054-DB97E325E7","MSR-054-9D4B3C3DC6;MSR-054-49CCB229F7;MSR-054-E4497A514B;MSR-054-FCD5D2E33A;MSR-054-DB97E325E7","TC-MSR-054-9D4B3C3DC6;TC-MSR-054-49CCB229F7;TC-MSR-054-E4497A514B;TC-MSR-054-FCD5D2E33A;TC-MSR-054-DB97E325E7","Phase 5","Master specification §54"
"212","Story","EVENT-DRIVEN ARCHITECTURE: requirement set 01","As a Platform Product Owner, I want the event-driven architecture requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E001","1","US-MSR-055-01","sintius phase-5 master-specification","Medium","To Do","not_started","0","AC-MSR-055-01-01 | Use domain events as a first-class primitive. | Requirements: MSR-055-3E89872067 | Tests: TC-MSR-055-3E89872067
AC-MSR-055-01-02 | The platform must support SubscriptionCreated within event-driven architecture. | Requirements: MSR-055-71DA56D432 | Tests: TC-MSR-055-71DA56D432
AC-MSR-055-01-03 | The platform must support UsageReceived within event-driven architecture. | Requirements: MSR-055-1F61F7DAAA | Tests: TC-MSR-055-1F61F7DAAA
AC-MSR-055-01-04 | The platform must support ChargeRated within event-driven architecture. | Requirements: MSR-055-462269CE2B | Tests: TC-MSR-055-462269CE2B
AC-MSR-055-01-05 | The platform must support InvoiceFinalized within event-driven architecture. | Requirements: MSR-055-7E790A25B8 | Tests: TC-MSR-055-7E790A25B8
AC-MSR-055-01-06 | The platform must support PaymentAttempted within event-driven architecture. | Requirements: MSR-055-BD8B929A99 | Tests: TC-MSR-055-BD8B929A99
AC-MSR-055-01-07 | The platform must support PaymentFailed within event-driven architecture. | Requirements: MSR-055-AA08FB23BA | Tests: TC-MSR-055-AA08FB23BA
AC-MSR-055-01-08 | The platform must support PaymentSucceeded within event-driven architecture. | Requirements: MSR-055-88ADBBBF97 | Tests: TC-MSR-055-88ADBBBF97
AC-MSR-055-01-09 | The platform must support RevenueScheduled within event-driven architecture. | Requirements: MSR-055-B92279DF1E | Tests: TC-MSR-055-B92279DF1E
AC-MSR-055-01-10 | The platform must support SubscriptionCancelled. within event-driven architecture. | Requirements: MSR-055-1E1C48787D | Tests: TC-MSR-055-1E1C48787D","MSR-055-3E89872067;MSR-055-71DA56D432;MSR-055-1F61F7DAAA;MSR-055-462269CE2B;MSR-055-7E790A25B8;MSR-055-BD8B929A99;MSR-055-AA08FB23BA;MSR-055-88ADBBBF97;MSR-055-B92279DF1E;MSR-055-1E1C48787D","TC-MSR-055-3E89872067;TC-MSR-055-71DA56D432;TC-MSR-055-1F61F7DAAA;TC-MSR-055-462269CE2B;TC-MSR-055-7E790A25B8;TC-MSR-055-BD8B929A99;TC-MSR-055-AA08FB23BA;TC-MSR-055-88ADBBBF97;TC-MSR-055-B92279DF1E;TC-MSR-055-1E1C48787D","Phase 5","Master specification §55"
"213","Story","EVENT-DRIVEN ARCHITECTURE: requirement set 02","As a Platform Product Owner, I want the event-driven architecture requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E001","1","US-MSR-055-02","sintius phase-5 master-specification","Medium","To Do","not_started","0","AC-MSR-055-02-01 | Use event streaming infrastructure suitable for high scale. | Requirements: MSR-055-FD944F282A | Tests: TC-MSR-055-FD944F282A
AC-MSR-055-02-02 | Ensure reliable delivery patterns such as transactional outbox where appropriate. | Requirements: MSR-055-F7866DE681 | Tests: TC-MSR-055-F7866DE681","MSR-055-FD944F282A;MSR-055-F7866DE681","TC-MSR-055-FD944F282A;TC-MSR-055-F7866DE681","Phase 5","Master specification §55"
"214","Story","CORE DOMAIN SERVICES: requirement set 01","As a Platform Product Owner, I want the core domain services requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E001","1","US-MSR-056-01","sintius phase-5 master-specification","Medium","To Do","not_started","0","AC-MSR-056-01-01 | The platform must support Identity within core domain services. | Requirements: MSR-056-A2C48C0418 | Tests: TC-MSR-056-A2C48C0418
AC-MSR-056-01-02 | The platform must support Tenant Management within core domain services. | Requirements: MSR-056-E650103E3D | Tests: TC-MSR-056-E650103E3D
AC-MSR-056-01-03 | The platform must support Customer within core domain services. | Requirements: MSR-056-4B25B5A6B3 | Tests: TC-MSR-056-4B25B5A6B3
AC-MSR-056-01-04 | The platform must support Account within core domain services. | Requirements: MSR-056-0F99D36E9C | Tests: TC-MSR-056-0F99D36E9C
AC-MSR-056-01-05 | The platform must support Catalog within core domain services. | Requirements: MSR-056-95D877F958 | Tests: TC-MSR-056-95D877F958
AC-MSR-056-01-06 | The platform must support Pricing within core domain services. | Requirements: MSR-056-E84717980B | Tests: TC-MSR-056-E84717980B
AC-MSR-056-01-07 | The platform must support Quotes within core domain services. | Requirements: MSR-056-0CD829EC46 | Tests: TC-MSR-056-0CD829EC46
AC-MSR-056-01-08 | The platform must support Contracts within core domain services. | Requirements: MSR-056-BD70F9F5F7 | Tests: TC-MSR-056-BD70F9F5F7
AC-MSR-056-01-09 | The platform must support Subscriptions within core domain services. | Requirements: MSR-056-ADE68C903E | Tests: TC-MSR-056-ADE68C903E
AC-MSR-056-01-10 | The platform must support Entitlements within core domain services. | Requirements: MSR-056-A3A2C5A40A | Tests: TC-MSR-056-A3A2C5A40A","MSR-056-A2C48C0418;MSR-056-E650103E3D;MSR-056-4B25B5A6B3;MSR-056-0F99D36E9C;MSR-056-95D877F958;MSR-056-E84717980B;MSR-056-0CD829EC46;MSR-056-BD70F9F5F7;MSR-056-ADE68C903E;MSR-056-A3A2C5A40A","TC-MSR-056-A2C48C0418;TC-MSR-056-E650103E3D;TC-MSR-056-4B25B5A6B3;TC-MSR-056-0F99D36E9C;TC-MSR-056-95D877F958;TC-MSR-056-E84717980B;TC-MSR-056-0CD829EC46;TC-MSR-056-BD70F9F5F7;TC-MSR-056-ADE68C903E;TC-MSR-056-A3A2C5A40A","Phase 5","Master specification §56"
"215","Story","CORE DOMAIN SERVICES: requirement set 02","As a Platform Product Owner, I want the core domain services requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E001","1","US-MSR-056-02","sintius phase-5 master-specification","Medium","To Do","not_started","0","AC-MSR-056-02-01 | The platform must support Usage within core domain services. | Requirements: MSR-056-339051F699 | Tests: TC-MSR-056-339051F699
AC-MSR-056-02-02 | The platform must support Metering within core domain services. | Requirements: MSR-056-45C9C4EE37 | Tests: TC-MSR-056-45C9C4EE37
AC-MSR-056-02-03 | The platform must support Rating within core domain services. | Requirements: MSR-056-A7F8943F81 | Tests: TC-MSR-056-A7F8943F81
AC-MSR-056-02-04 | The platform must support Billing within core domain services. | Requirements: MSR-056-0B1C4D19CA | Tests: TC-MSR-056-0B1C4D19CA
AC-MSR-056-02-05 | The platform must support Invoice within core domain services. | Requirements: MSR-056-C29D514803 | Tests: TC-MSR-056-C29D514803
AC-MSR-056-02-06 | The platform must support Tax within core domain services. | Requirements: MSR-056-7A8B6C68DA | Tests: TC-MSR-056-7A8B6C68DA
AC-MSR-056-02-07 | The platform must support Payments within core domain services. | Requirements: MSR-056-A77624748B | Tests: TC-MSR-056-A77624748B
AC-MSR-056-02-08 | The platform must support Collections within core domain services. | Requirements: MSR-056-96A3B59341 | Tests: TC-MSR-056-96A3B59341
AC-MSR-056-02-09 | The platform must support Credits within core domain services. | Requirements: MSR-056-A5DF3F2153 | Tests: TC-MSR-056-A5DF3F2153
AC-MSR-056-02-10 | The platform must support Revenue Recognition within core domain services. | Requirements: MSR-056-A3CA0103FE | Tests: TC-MSR-056-A3CA0103FE","MSR-056-339051F699;MSR-056-45C9C4EE37;MSR-056-A7F8943F81;MSR-056-0B1C4D19CA;MSR-056-C29D514803;MSR-056-7A8B6C68DA;MSR-056-A77624748B;MSR-056-96A3B59341;MSR-056-A5DF3F2153;MSR-056-A3CA0103FE","TC-MSR-056-339051F699;TC-MSR-056-45C9C4EE37;TC-MSR-056-A7F8943F81;TC-MSR-056-0B1C4D19CA;TC-MSR-056-C29D514803;TC-MSR-056-7A8B6C68DA;TC-MSR-056-A77624748B;TC-MSR-056-96A3B59341;TC-MSR-056-A5DF3F2153;TC-MSR-056-A3CA0103FE","Phase 5","Master specification §56"
"216","Story","CORE DOMAIN SERVICES: requirement set 03","As a Platform Product Owner, I want the core domain services requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E001","1","US-MSR-056-03","sintius phase-5 master-specification","Medium","To Do","not_started","0","AC-MSR-056-03-01 | The platform must support Reconciliation within core domain services. | Requirements: MSR-056-9680215E67 | Tests: TC-MSR-056-9680215E67
AC-MSR-056-03-02 | The platform must support Accounting within core domain services. | Requirements: MSR-056-EA59EA3217 | Tests: TC-MSR-056-EA59EA3217
AC-MSR-056-03-03 | The platform must support Notifications within core domain services. | Requirements: MSR-056-6B4A2B341C | Tests: TC-MSR-056-6B4A2B341C
AC-MSR-056-03-04 | The platform must support Workflow within core domain services. | Requirements: MSR-056-25BB6EA2FC | Tests: TC-MSR-056-25BB6EA2FC
AC-MSR-056-03-05 | The platform must support Rules within core domain services. | Requirements: MSR-056-EA0BAFD115 | Tests: TC-MSR-056-EA0BAFD115
AC-MSR-056-03-06 | The platform must support Analytics within core domain services. | Requirements: MSR-056-8F057AFC96 | Tests: TC-MSR-056-8F057AFC96
AC-MSR-056-03-07 | The platform must support Audit within core domain services. | Requirements: MSR-056-4BFB5FA0D6 | Tests: TC-MSR-056-4BFB5FA0D6
AC-MSR-056-03-08 | The platform must support Integrations. within core domain services. | Requirements: MSR-056-C6FDB60EA0 | Tests: TC-MSR-056-C6FDB60EA0
AC-MSR-056-03-09 | Do not split into microservices prematurely. | Requirements: MSR-056-7B0B9535F9 | Tests: TC-MSR-056-7B0B9535F9
AC-MSR-056-03-10 | Define bounded contexts clearly and choose deployment boundaries based upon scale and operational need. | Requirements: MSR-056-945B2A7953 | Tests: TC-MSR-056-945B2A7953","MSR-056-9680215E67;MSR-056-EA59EA3217;MSR-056-6B4A2B341C;MSR-056-25BB6EA2FC;MSR-056-EA0BAFD115;MSR-056-8F057AFC96;MSR-056-4BFB5FA0D6;MSR-056-C6FDB60EA0;MSR-056-7B0B9535F9;MSR-056-945B2A7953","TC-MSR-056-9680215E67;TC-MSR-056-EA59EA3217;TC-MSR-056-6B4A2B341C;TC-MSR-056-25BB6EA2FC;TC-MSR-056-EA0BAFD115;TC-MSR-056-8F057AFC96;TC-MSR-056-4BFB5FA0D6;TC-MSR-056-C6FDB60EA0;TC-MSR-056-7B0B9535F9;TC-MSR-056-945B2A7953","Phase 5","Master specification §56"
"217","Story","FINANCIAL LEDGER: requirement set 01","As a Finance Controller, I want the financial ledger requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E017","17","US-MSR-057-01","sintius phase-5 master-specification","Medium","To Do","not_started","0","AC-MSR-057-01-01 | Financial records require stronger guarantees than ordinary application records. | Requirements: MSR-057-5596C8084E | Tests: TC-MSR-057-5596C8084E
AC-MSR-057-01-02 | Implement double-entry accounting concepts where appropriate. | Requirements: MSR-057-907C27329F | Tests: TC-MSR-057-907C27329F
